Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-1259,BARMM,38,2,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-1260,BARMM,32,7,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1261,Region IV-A,56,11,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-1262,Region I,45,16,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1263,NCR,32,8,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-1264,Region VIII,29,11,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-1265,Region VIII,22,7,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1266,BARMM,26,4,Bachelor of Secondary Education,Biology,Biology,Level 1,Low
2026-STAR-1267,Region VII,36,32,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-1268,Region III,30,13,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-1269,Region I,35,17,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1270,Region III,55,13,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1271,Region I,40,16,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1272,Region VII,52,32,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1273,NCR,53,11,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1274,Region I,31,27,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1275,Region VIII,24,1,BS Science,General Science,General Science,Level 1,Low
2026-STAR-1276,Region III,33,27,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1277,Region VIII,39,8,Master of Arts in Ed,General Science,Biology,Level 1,High
2026-STAR-1278,Region VII,26,15,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-1279,Region VII,38,26,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1280,NCR,26,33,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1281,Region VIII,38,8,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1282,BARMM,24,5,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-1283,Region IV-A,40,15,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1284,Region VIII,35,1,Master of Arts in Ed,Mathematics,Mathematics,Level 1,Low
2026-STAR-1285,Region I,52,31,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1286,Region I,34,13,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1287,Region I,28,19,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1288,NCR,39,19,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1289,NCR,38,20,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1290,Region III,52,14,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1291,NCR,31,7,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1292,Region I,39,25,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1293,BARMM,30,11,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1294,NCR,39,17,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1295,BARMM,35,4,Bachelor of Secondary Education,General Science,General Science,Level 1,Low
2026-STAR-1296,Region VII,40,16,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1297,Region III,42,34,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1298,NCR,33,24,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-1299,NCR,54,21,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1300,Region IV-A,32,20,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1301,Region VIII,22,6,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-1302,Region VIII,41,5,BS Science,General Science,Mathematics,Level 1,High
2026-STAR-1303,Region IV-A,46,5,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1304,BARMM,36,3,Bachelor of Secondary Education,Physics,Physics,Level 1,Low
2026-STAR-1305,Region VII,25,30,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1306,Region VIII,38,7,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-1307,Region IV-A,30,33,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-1308,Region VIII,36,3,PhD STEM,Chemistry,Biology,Level 1,High
2026-STAR-1309,Region VIII,36,4,PhD STEM,General Science,Physics,Level 1,High
2026-STAR-1310,Region I,53,6,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1311,Region III,40,5,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1312,Region VIII,39,1,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-1313,BARMM,31,2,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-1314,NCR,39,11,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1315,Region III,52,33,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1316,Region VII,56,21,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-1317,Region I,49,6,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1318,Region VIII,42,10,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-1319,Region I,34,28,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1320,Region I,50,16,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1321,Region I,43,23,BS Science,Biology,Physics,Level 1,High
2026-STAR-1322,NCR,28,22,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1323,Region I,58,14,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1324,Region I,43,23,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1325,Region I,56,11,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1326,Region I,49,6,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1327,Region I,51,6,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1328,BARMM,29,8,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1329,Region III,28,6,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1330,Region VII,49,22,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1331,Region VII,32,16,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-1332,Region IV-A,26,19,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1333,NCR,56,24,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1334,Region III,38,28,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1335,Region I,47,16,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1336,Region VII,39,8,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1337,Region I,56,6,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1338,Region IV-A,59,26,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-1339,NCR,50,6,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1340,BARMM,38,3,Master of Arts in Ed,Chemistry,Chemistry,Level 1,Low
2026-STAR-1341,Region VIII,22,5,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1342,Region III,43,19,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1343,Region VIII,28,5,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-1344,Region VIII,41,11,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1345,Region I,48,6,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-1346,Region VII,52,9,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1347,Region IV-A,33,19,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1348,Region IV-A,56,15,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1349,Region I,45,7,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1350,NCR,38,13,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1351,Region VIII,44,4,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-1352,NCR,39,14,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1353,Region III,47,18,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-1354,Region IV-A,39,7,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1355,BARMM,25,10,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-1356,NCR,40,13,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1357,NCR,36,28,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1358,Region VIII,25,10,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1359,Region I,31,8,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1360,Region I,39,31,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1361,Region III,47,16,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1362,BARMM,41,9,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1363,Region VIII,32,1,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-1364,BARMM,36,7,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-1365,NCR,25,28,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1366,NCR,43,23,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1367,Region IV-A,30,27,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1368,BARMM,44,10,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1369,Region I,42,31,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1370,Region III,30,12,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1371,Region I,33,22,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1372,BARMM,26,9,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1373,BARMM,29,2,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-1374,Region IV-A,37,18,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1375,Region IV-A,57,5,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1376,Region VII,43,24,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1377,Region IV-A,47,16,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1378,Region VIII,43,5,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-1379,Region VII,37,31,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1380,NCR,27,11,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1381,NCR,35,24,BS Science,Mathematics,Physics,Level 1,High
2026-STAR-1382,Region I,57,19,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1383,BARMM,28,11,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-1384,NCR,42,5,BS Science,General Science,Physics,Level 1,High
2026-STAR-1385,Region VII,46,10,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1386,Region VIII,35,11,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1387,BARMM,28,7,Bachelor of Secondary Education,Physics,Mathematics,Level 1,High
2026-STAR-1388,Region III,42,30,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1389,BARMM,24,6,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1390,Region IV-A,43,33,PhD STEM,General Science,Physics,Level 1,High
2026-STAR-1391,Region I,47,14,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1392,Region III,40,26,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1393,Region IV-A,53,27,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1394,Region IV-A,53,23,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-1395,Region VII,26,5,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1396,Region VIII,43,4,Bachelor of Secondary Education,General Science,General Science,Level 1,Low
2026-STAR-1397,Region VII,26,10,PhD STEM,Physics,General Science,Level 1,High
2026-STAR-1398,Region III,55,5,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1399,Region III,50,27,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-1400,Region VII,25,12,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1401,NCR,59,11,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1402,Region III,44,17,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1403,Region VIII,34,10,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1404,NCR,53,20,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1405,Region VIII,22,7,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1406,Region IV-A,49,23,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1407,NCR,25,5,PhD STEM,Physics,General Science,Level 1,High
2026-STAR-1408,Region VII,36,18,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1409,Region I,27,9,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1410,Region III,48,10,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-1411,BARMM,27,8,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1412,Region I,51,23,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1413,Region VII,44,6,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1414,Region I,27,6,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1415,Region I,31,25,BS Science,Mathematics,Chemistry,Level 1,High
2026-STAR-1416,Region I,57,27,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1417,Region III,56,15,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-1418,Region III,58,17,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1419,Region VIII,41,5,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-1420,Region VII,58,34,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1421,Region III,48,31,Bachelor of Secondary Education,Physics,Mathematics,Level 1,High
2026-STAR-1422,Region I,31,8,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1423,NCR,26,27,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1424,Region VIII,34,6,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1425,Region III,54,27,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1426,BARMM,41,11,BS Science,Physics,Biology,Level 1,High
2026-STAR-1427,Region VIII,36,1,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-1428,Region IV-A,58,9,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1429,BARMM,42,6,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1430,Region III,25,13,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-1431,NCR,57,7,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-1432,Region III,37,34,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1433,NCR,56,22,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1434,Region VII,35,13,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1435,Region I,46,24,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1436,Region I,45,30,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1437,Region III,44,14,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1438,Region VIII,44,8,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-1439,Region III,53,20,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1440,Region IV-A,41,18,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1441,NCR,52,23,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1442,Region I,32,5,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1443,Region I,29,33,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1444,BARMM,39,1,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-1445,BARMM,36,10,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-1446,Region IV-A,31,6,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1447,Region I,52,21,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1448,Region IV-A,41,9,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1449,Region I,57,5,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-1450,Region I,47,21,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-1451,NCR,50,22,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1452,NCR,53,25,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1453,Region III,32,28,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1454,Region VIII,43,4,Bachelor of Secondary Education,Physics,Physics,Level 1,Low
2026-STAR-1455,Region IV-A,33,26,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-1456,NCR,32,34,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1457,NCR,53,23,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1458,BARMM,25,7,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1459,NCR,28,20,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1460,BARMM,31,9,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1461,NCR,47,10,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1462,Region I,52,12,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1463,BARMM,44,7,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-1464,Region VIII,39,3,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-1465,NCR,34,33,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-1466,Region VII,56,28,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1467,Region IV-A,38,5,PhD STEM,General Science,Physics,Level 1,High
2026-STAR-1468,NCR,33,28,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1469,Region VII,44,14,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-1470,Region I,54,25,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1471,Region III,37,34,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1472,Region III,25,23,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1473,Region III,36,30,BS Science,Chemistry,Biology,Level 1,High
2026-STAR-1474,NCR,48,29,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1475,Region VII,35,11,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1476,Region VII,38,31,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1477,Region III,40,25,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1478,Region VII,56,19,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
2026-STAR-1479,Region IV-A,54,19,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1480,Region VIII,23,8,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1481,Region III,45,17,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1482,NCR,40,28,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1483,NCR,29,13,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1484,Region VIII,32,10,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-1485,Region IV-A,42,26,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1486,BARMM,32,10,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-1487,NCR,43,26,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-1488,Region I,42,27,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1489,Region I,46,25,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1490,Region IV-A,27,8,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1491,NCR,47,12,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1492,Region VII,58,22,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1493,Region VII,51,10,BS Science,Mathematics,Physics,Level 1,High
2026-STAR-1494,Region VIII,43,10,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1495,Region IV-A,58,22,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1496,Region VIII,25,7,BS Science,Chemistry,Biology,Level 1,High
2026-STAR-1497,Region III,55,7,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1498,NCR,30,29,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
