Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-1084,Region III,26,12,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1085,Region VII,31,22,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-1086,Region VIII,28,7,Bachelor of Secondary Education,General Science,Biology,Level 1,High
2026-STAR-1087,Region VII,38,23,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1088,Region VIII,32,6,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1089,Region IV-A,41,26,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1090,BARMM,22,7,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-1091,Region VIII,25,6,PhD STEM,Biology,Mathematics,Level 1,High
2026-STAR-1092,Region IV-A,49,17,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1093,Region I,25,16,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1094,Region III,34,10,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-1095,Region III,29,20,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1096,BARMM,44,6,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1097,Region VIII,24,10,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1098,Region I,29,6,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1099,Region VII,47,34,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-1100,Region I,31,21,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1101,Region I,58,8,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-1102,Region III,48,17,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1103,NCR,42,5,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1104,Region VII,34,21,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-1105,NCR,27,22,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-1106,Region I,40,7,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1107,BARMM,24,2,BS Science,Biology,General Science,Level 1,High
2026-STAR-1108,BARMM,31,5,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-1109,Region IV-A,36,11,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1110,Region I,27,7,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1111,Region IV-A,35,22,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1112,Region IV-A,36,26,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-1113,Region VII,42,20,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1114,Region I,44,9,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1115,BARMM,24,11,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-1116,Region I,53,8,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1117,BARMM,41,2,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-1118,Region IV-A,32,28,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1119,NCR,59,5,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1120,Region III,37,24,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1121,Region VIII,44,9,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1122,Region I,26,27,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1123,BARMM,35,3,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-1124,Region VII,34,22,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1125,Region VII,26,23,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1126,Region IV-A,45,10,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1127,Region IV-A,28,25,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1128,Region VII,26,5,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
2026-STAR-1129,Region III,30,26,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1130,Region I,28,16,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-1131,Region VII,45,28,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1132,Region III,28,19,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1133,Region III,33,14,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1134,Region III,34,17,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1135,NCR,54,19,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1136,Region IV-A,58,28,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-1137,Region IV-A,39,26,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1138,Region VIII,24,8,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1139,Region IV-A,39,9,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1140,Region I,25,18,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1141,BARMM,43,7,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1142,Region IV-A,55,7,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1143,Region VII,34,5,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1144,NCR,45,33,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1145,Region VIII,43,10,PhD STEM,Biology,Mathematics,Level 1,High
2026-STAR-1146,Region III,26,20,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1147,Region IV-A,25,31,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1148,Region VII,25,18,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-1149,BARMM,43,1,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-1150,BARMM,35,10,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-1151,Region VIII,44,7,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-1152,Region VIII,27,7,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1153,Region VII,28,24,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1154,NCR,26,15,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1155,Region I,28,5,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1156,BARMM,42,3,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-1157,NCR,46,20,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1158,Region I,52,28,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-1159,BARMM,35,1,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-1160,Region VII,44,19,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1161,NCR,40,24,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1162,Region IV-A,38,20,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1163,Region VIII,40,4,Master of Arts in Ed,Mathematics,Mathematics,Level 1,Low
2026-STAR-1164,Region IV-A,46,10,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1165,Region I,56,7,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-1166,Region III,30,15,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1167,Region I,32,33,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1168,Region I,38,31,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1169,Region I,53,20,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1170,Region I,27,20,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1171,Region IV-A,53,29,BS Science,Chemistry,Physics,Level 1,High
2026-STAR-1172,NCR,49,9,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-1173,Region I,49,29,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1174,Region VIII,24,8,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1175,Region VII,32,6,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1176,Region III,56,27,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1177,Region IV-A,25,27,BS Science,Biology,Mathematics,Level 1,High
2026-STAR-1178,Region I,25,16,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1179,NCR,30,27,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1180,BARMM,39,7,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1181,Region IV-A,33,6,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1182,Region IV-A,59,31,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1183,Region VIII,31,9,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1184,Region I,57,10,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1185,Region I,49,27,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1186,Region III,37,10,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1187,Region IV-A,46,7,BS Science,Biology,General Science,Level 1,High
2026-STAR-1188,Region I,31,15,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1189,Region VII,40,20,BS Science,Physics,General Science,Level 1,High
2026-STAR-1190,Region VII,37,23,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-1191,BARMM,31,3,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-1192,BARMM,42,7,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1193,Region I,56,34,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1194,Region I,37,31,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1195,Region IV-A,54,18,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1196,Region VII,39,16,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1197,Region III,37,21,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1198,NCR,40,7,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1199,Region I,53,16,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-1200,NCR,25,24,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1201,Region VII,30,27,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1202,NCR,55,10,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1203,Region III,58,6,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1204,BARMM,36,9,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1205,Region I,26,27,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1206,Region I,54,9,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1207,BARMM,37,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1208,Region VIII,40,8,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-1209,Region III,59,11,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1210,Region VIII,32,6,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1211,Region VIII,33,8,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1212,Region I,41,19,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-1213,NCR,57,18,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1214,BARMM,42,10,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1215,Region III,53,19,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1216,Region VIII,38,11,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-1217,BARMM,23,10,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-1218,Region IV-A,37,11,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1219,NCR,31,13,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-1220,Region I,48,27,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1221,BARMM,42,6,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-1222,Region VII,29,27,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1223,NCR,44,20,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1224,NCR,57,33,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1225,Region III,35,27,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-1226,Region VII,26,22,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1227,Region IV-A,36,5,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-1228,Region IV-A,58,31,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1229,Region VII,31,6,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1230,Region VII,34,31,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1231,Region III,46,33,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-1232,NCR,31,21,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1233,Region VII,42,34,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1234,NCR,28,30,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1235,Region I,34,21,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1236,Region IV-A,37,21,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-1237,Region IV-A,36,16,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1238,Region I,30,23,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1239,Region III,52,22,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1240,NCR,52,24,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1241,Region VIII,29,5,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1242,Region VII,55,5,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1243,Region III,46,29,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1244,NCR,31,34,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1245,Region III,44,14,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1246,Region VII,59,18,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1247,Region I,41,33,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1248,NCR,44,6,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1249,NCR,33,28,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1250,Region VIII,34,8,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1251,Region I,35,8,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1252,Region VII,54,6,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1253,NCR,32,22,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1254,NCR,43,7,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1255,NCR,29,14,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1256,Region VII,46,16,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1257,Region III,58,16,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1258,BARMM,40,11,BS Science,Mathematics,General Science,Level 1,High
2026-STAR-1259,NCR,52,31,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1260,NCR,31,11,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1261,Region III,25,24,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1262,NCR,29,34,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1263,Region IV-A,54,29,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-1264,Region III,46,7,Master of Arts in Ed,Physics,Chemistry,Level 1,High
2026-STAR-1265,BARMM,33,9,BS Science,Biology,Mathematics,Level 1,High
2026-STAR-1266,Region IV-A,34,27,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1267,Region IV-A,53,18,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1268,BARMM,37,2,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-1269,BARMM,42,11,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-1270,BARMM,32,11,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-1271,NCR,44,24,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1272,Region VII,58,24,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1273,Region VII,37,9,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1274,Region I,29,11,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1275,NCR,57,17,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1276,Region VII,45,11,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1277,BARMM,43,8,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1278,Region I,26,32,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1279,Region IV-A,33,24,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1280,Region III,39,34,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1281,NCR,38,18,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1282,BARMM,29,11,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1283,Region III,43,13,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1284,Region I,26,32,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-1285,Region III,52,31,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1286,Region VIII,31,5,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1287,Region I,38,33,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1288,Region VIII,31,6,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1289,Region VII,43,25,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1290,Region III,28,20,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1291,BARMM,29,6,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-1292,Region VIII,32,5,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-1293,Region VII,33,11,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1294,BARMM,23,3,PhD STEM,Biology,Biology,Level 1,Low
2026-STAR-1295,Region IV-A,43,9,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1296,Region IV-A,59,25,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1297,Region III,43,33,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1298,Region III,57,6,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1299,Region VIII,40,1,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-1300,Region I,27,27,PhD STEM,General Science,Chemistry,Level 1,High
2026-STAR-1301,Region III,37,20,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1302,Region IV-A,50,16,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1303,Region III,26,18,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-1304,BARMM,33,1,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-1305,NCR,54,22,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1306,BARMM,28,10,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-1307,Region III,53,28,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-1308,Region VII,38,24,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1309,BARMM,29,8,Master of Arts in Ed,General Science,Biology,Level 1,High
2026-STAR-1310,Region III,32,26,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1311,Region VII,26,22,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1312,Region VIII,39,1,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-1313,Region VIII,43,10,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1314,Region IV-A,59,23,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1315,Region I,50,30,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1316,Region III,31,5,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1317,Region IV-A,37,20,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1318,Region III,43,9,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1319,Region VII,59,26,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1320,Region VIII,35,1,Bachelor of Secondary Education,Mathematics,Mathematics,Level 1,Low
2026-STAR-1321,BARMM,36,9,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1322,BARMM,23,10,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1323,Region I,55,34,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1324,NCR,40,13,BS Science,Mathematics,Mathematics,Level 2,Low
